Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
The Great Ziegfeld,1936,Passed,23 Sep 1936,176 min,"Drama, Musical",Robert Z. Leonard,William Anthony McGuire,"William Powell, Myrna Loy, Luise Rainer","The ups and downs of Florenz Ziegfeld Jr., famed producer of extravagant stage revues, are portrayed.",English,United States,Won 3 Oscars. 4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOTEzMTZjNjQtMDdiOC00YzU3LTgwODItYjEyYjRiNWFiNmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Internet Movie Database,6.7/10,N/A,6.7,"8,163",tt0027698,movie,03 Feb 2004,N/A,N/A,N/A,True
The Great Ziegfeld,1936,Passed,23 Sep 1936,176 min,"Drama, Musical",Robert Z. Leonard,William Anthony McGuire,"William Powell, Myrna Loy, Luise Rainer","The ups and downs of Florenz Ziegfeld Jr., famed producer of extravagant stage revues, are portrayed.",English,United States,Won 3 Oscars. 4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOTEzMTZjNjQtMDdiOC00YzU3LTgwODItYjEyYjRiNWFiNmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Rotten Tomatoes,72%,N/A,6.7,"8,163",tt0027698,movie,03 Feb 2004,N/A,N/A,N/A,True
Mutiny on the Bounty,1935,Passed,12 Jan 1936,132 min,"Adventure, Biography, Drama",Frank Lloyd,"Talbot Jennings, Jules Furthman, Carey Wilson","Charles Laughton, Clark Gable, Franchot Tone","First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.","English, Polynesian",United States,Won 1 Oscar. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMDk0ODEzOTYtNjVkZi00NTNkLTkxNTgtYTM0NTk4ODc5ZTFkXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Internet Movie Database,7.7/10,87,7.7,"22,994",tt0026752,movie,07 Nov 2006,N/A,N/A,N/A,True
Mutiny on the Bounty,1935,Passed,12 Jan 1936,132 min,"Adventure, Biography, Drama",Frank Lloyd,"Talbot Jennings, Jules Furthman, Carey Wilson","Charles Laughton, Clark Gable, Franchot Tone","First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.","English, Polynesian",United States,Won 1 Oscar. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMDk0ODEzOTYtNjVkZi00NTNkLTkxNTgtYTM0NTk4ODc5ZTFkXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Rotten Tomatoes,93%,87,7.7,"22,994",tt0026752,movie,07 Nov 2006,N/A,N/A,N/A,True
Mutiny on the Bounty,1935,Passed,12 Jan 1936,132 min,"Adventure, Biography, Drama",Frank Lloyd,"Talbot Jennings, Jules Furthman, Carey Wilson","Charles Laughton, Clark Gable, Franchot Tone","First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.","English, Polynesian",United States,Won 1 Oscar. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMDk0ODEzOTYtNjVkZi00NTNkLTkxNTgtYTM0NTk4ODc5ZTFkXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Metacritic,87/100,87,7.7,"22,994",tt0026752,movie,07 Nov 2006,N/A,N/A,N/A,True
It Happened One Night,1934,Passed,22 Feb 1934,105 min,"Comedy, Romance",Frank Capra,"Robert Riskin, Samuel Hopkins Adams","Clark Gable, Claudette Colbert, Walter Connolly","A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops.",English,United States,Won 5 Oscars. 11 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.1/10,87,8.1,"102,817",tt0025316,movie,28 Dec 1999,N/A,N/A,N/A,True
It Happened One Night,1934,Passed,22 Feb 1934,105 min,"Comedy, Romance",Frank Capra,"Robert Riskin, Samuel Hopkins Adams","Clark Gable, Claudette Colbert, Walter Connolly","A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops.",English,United States,Won 5 Oscars. 11 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Rotten Tomatoes,98%,87,8.1,"102,817",tt0025316,movie,28 Dec 1999,N/A,N/A,N/A,True
It Happened One Night,1934,Passed,22 Feb 1934,105 min,"Comedy, Romance",Frank Capra,"Robert Riskin, Samuel Hopkins Adams","Clark Gable, Claudette Colbert, Walter Connolly","A renegade reporter trailing a young runaway heiress for a big story joins her on a bus heading from Florida to New York, and they end up stuck with each other when the bus leaves them behind at one of the stops.",English,United States,Won 5 Oscars. 11 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Metacritic,87/100,87,8.1,"102,817",tt0025316,movie,28 Dec 1999,N/A,N/A,N/A,True
Cavalcade,1933,Passed,15 Apr 1933,112 min,"Drama, Romance, War",Frank Lloyd,"Reginald Berkeley, Noël Coward","Diana Wynyard, Clive Brook, Una O'Connor","A portrayal of the triumphs and tragedies of two English families, the upper-crust Marryots and the working-class Bridgeses, from 1899 to 1933.",English,United States,Won 3 Oscars. 5 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNzY0MTUwZTctMGIwOS00MjhjLTgzNGItN2M5YzZkMjFiZmNhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Internet Movie Database,5.9/10,N/A,5.9,"5,249",tt0023876,movie,06 Aug 2013,N/A,N/A,N/A,True
Cavalcade,1933,Passed,15 Apr 1933,112 min,"Drama, Romance, War",Frank Lloyd,"Reginald Berkeley, Noël Coward","Diana Wynyard, Clive Brook, Una O'Connor","A portrayal of the triumphs and tragedies of two English families, the upper-crust Marryots and the working-class Bridgeses, from 1899 to 1933.",English,United States,Won 3 Oscars. 5 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BNzY0MTUwZTctMGIwOS00MjhjLTgzNGItN2M5YzZkMjFiZmNhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Rotten Tomatoes,65%,N/A,5.9,"5,249",tt0023876,movie,06 Aug 2013,N/A,N/A,N/A,True
Grand Hotel,1932,Not Rated,11 Sep 1932,112 min,"Drama, Romance",Edmund Goulding,"Vicki Baum, William Absalom Drake, Béla Balázs","Greta Garbo, John Barrymore, Joan Crawford",A group of very different individuals staying at a luxurious hotel in Berlin deal with each of their respective dramas.,"English, Russian",United States,Won 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTQxNDc4MDcwNF5BMl5BanBnXkFtZTgwNzY0MjUzMjE@._V1_SX300.jpg,Internet Movie Database,7.3/10,N/A,7.3,"19,282",tt0022958,movie,06 Sep 2005,N/A,N/A,N/A,True
Grand Hotel,1932,Not Rated,11 Sep 1932,112 min,"Drama, Romance",Edmund Goulding,"Vicki Baum, William Absalom Drake, Béla Balázs","Greta Garbo, John Barrymore, Joan Crawford",A group of very different individuals staying at a luxurious hotel in Berlin deal with each of their respective dramas.,"English, Russian",United States,Won 1 Oscar. 2 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BMTQxNDc4MDcwNF5BMl5BanBnXkFtZTgwNzY0MjUzMjE@._V1_SX300.jpg,Rotten Tomatoes,86%,N/A,7.3,"19,282",tt0022958,movie,06 Sep 2005,N/A,N/A,N/A,True
Cimarron,1931,Passed,09 Feb 1931,123 min,"Drama, Western",Wesley Ruggles,"Edna Ferber, Howard Estabrook, Louis Sarecky","Richard Dix, Irene Dunne, Estelle Taylor",A newspaper editor settles in an Oklahoma boom town with his reluctant wife at the end of the nineteenth century.,"English, French",United States,Won 3 Oscars. 5 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYWQwZGM0MTktNDM1NC00MTZlLTllNzctYTllZWI2MzdiNmMyXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Internet Movie Database,5.9/10,70,5.9,"6,192",tt0021746,movie,31 Jan 2006,N/A,N/A,N/A,True
Cimarron,1931,Passed,09 Feb 1931,123 min,"Drama, Western",Wesley Ruggles,"Edna Ferber, Howard Estabrook, Louis Sarecky","Richard Dix, Irene Dunne, Estelle Taylor",A newspaper editor settles in an Oklahoma boom town with his reluctant wife at the end of the nineteenth century.,"English, French",United States,Won 3 Oscars. 5 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYWQwZGM0MTktNDM1NC00MTZlLTllNzctYTllZWI2MzdiNmMyXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Rotten Tomatoes,52%,70,5.9,"6,192",tt0021746,movie,31 Jan 2006,N/A,N/A,N/A,True
Cimarron,1931,Passed,09 Feb 1931,123 min,"Drama, Western",Wesley Ruggles,"Edna Ferber, Howard Estabrook, Louis Sarecky","Richard Dix, Irene Dunne, Estelle Taylor",A newspaper editor settles in an Oklahoma boom town with his reluctant wife at the end of the nineteenth century.,"English, French",United States,Won 3 Oscars. 5 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYWQwZGM0MTktNDM1NC00MTZlLTllNzctYTllZWI2MzdiNmMyXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Metacritic,70/100,70,5.9,"6,192",tt0021746,movie,31 Jan 2006,N/A,N/A,N/A,True
All Quiet on the Western Front,1930,Passed,24 Aug 1930,152 min,"Drama, War",Lewis Milestone,"Erich Maria Remarque, Maxwell Anderson, George Abbott","Lew Ayres, Louis Wolheim, John Wray","A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.","English, French, German, Latin",United States,Won 2 Oscars. 7 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMDdlMzRjM2MtNjcxNy00MjgyLTkyZmYtY2ExODM0OTBkMzI0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Internet Movie Database,8.1/10,91,8.1,"61,161",tt0020629,movie,06 Feb 2007,N/A,N/A,N/A,True
All Quiet on the Western Front,1930,Passed,24 Aug 1930,152 min,"Drama, War",Lewis Milestone,"Erich Maria Remarque, Maxwell Anderson, George Abbott","Lew Ayres, Louis Wolheim, John Wray","A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.","English, French, German, Latin",United States,Won 2 Oscars. 7 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMDdlMzRjM2MtNjcxNy00MjgyLTkyZmYtY2ExODM0OTBkMzI0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Rotten Tomatoes,98%,91,8.1,"61,161",tt0020629,movie,06 Feb 2007,N/A,N/A,N/A,True
All Quiet on the Western Front,1930,Passed,24 Aug 1930,152 min,"Drama, War",Lewis Milestone,"Erich Maria Remarque, Maxwell Anderson, George Abbott","Lew Ayres, Louis Wolheim, John Wray","A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.","English, French, German, Latin",United States,Won 2 Oscars. 7 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMDdlMzRjM2MtNjcxNy00MjgyLTkyZmYtY2ExODM0OTBkMzI0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Metacritic,91/100,91,8.1,"61,161",tt0020629,movie,06 Feb 2007,N/A,N/A,N/A,True
The Broadway Melody,1929,Passed,06 Jun 1929,100 min,"Drama, Musical, Romance",Harry Beaumont,"Edmund Goulding, Norman Houston, James Gleason","Bessie Love, Anita Page, Charles King","A pair of sisters from the vaudeville circuit try to make it big time on Broadway, but matters of the heart complicate the attempt.",English,United States,Won 1 Oscar. 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmJlOWM4NDEtYmZmYS00MTIyLTgwYWMtMjFhYmNhZWU4ZmVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Internet Movie Database,5.6/10,N/A,5.6,"7,244",tt0019729,movie,29 Jan 2013,N/A,N/A,N/A,True
The Broadway Melody,1929,Passed,06 Jun 1929,100 min,"Drama, Musical, Romance",Harry Beaumont,"Edmund Goulding, Norman Houston, James Gleason","Bessie Love, Anita Page, Charles King","A pair of sisters from the vaudeville circuit try to make it big time on Broadway, but matters of the heart complicate the attempt.",English,United States,Won 1 Oscar. 3 nominations total,https://m.media-amazon.com/images/M/MV5BZmJlOWM4NDEtYmZmYS00MTIyLTgwYWMtMjFhYmNhZWU4ZmVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Rotten Tomatoes,40%,N/A,5.6,"7,244",tt0019729,movie,29 Jan 2013,N/A,N/A,N/A,True
Wings,1927,PG-13,05 Jan 1929,144 min,"Drama, Romance, War","William A. Wellman, Harry d'Abbadie d'Arrast","John Monk Saunders, Hope Loring, Louis D. Lighton","Clara Bow, Charles 'Buddy' Rogers, Richard Arlen","Two young men, one rich, one middle class, who are in love with the same woman, become fighter pilots in World War I.",English,United States,Won 2 Oscars. 7 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZjBmOTE5MTEtZDcwZC00MzRkLTgzMjYtZjU4YWE5YzM5ZDM5XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Internet Movie Database,7.6/10,N/A,7.6,"12,875",tt0018578,movie,24 Jul 2007,N/A,N/A,N/A,True
Wings,1927,PG-13,05 Jan 1929,144 min,"Drama, Romance, War","William A. Wellman, Harry d'Abbadie d'Arrast","John Monk Saunders, Hope Loring, Louis D. Lighton","Clara Bow, Charles 'Buddy' Rogers, Richard Arlen","Two young men, one rich, one middle class, who are in love with the same woman, become fighter pilots in World War I.",English,United States,Won 2 Oscars. 7 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZjBmOTE5MTEtZDcwZC00MzRkLTgzMjYtZjU4YWE5YzM5ZDM5XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Rotten Tomatoes,93%,N/A,7.6,"12,875",tt0018578,movie,24 Jul 2007,N/A,N/A,N/A,True
Snow White and the Seven Dwarfs,1937,Approved,04 Feb 1938,83 min,"Animation, Adventure, Family","William Cottrell, David Hand, Wilfred Jackson","Jacob Grimm, Wilhelm Grimm, Ted Sears","Adriana Caselotti, Harry Stockwell, Lucille La Verne","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",English,United States,Nominated for 1 Oscar. 11 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,Internet Movie Database,7.6/10,95,7.6,"196,859",tt0029583,movie,27 Mar 2007,"$184,925,486",N/A,N/A,True
Snow White and the Seven Dwarfs,1937,Approved,04 Feb 1938,83 min,"Animation, Adventure, Family","William Cottrell, David Hand, Wilfred Jackson","Jacob Grimm, Wilhelm Grimm, Ted Sears","Adriana Caselotti, Harry Stockwell, Lucille La Verne","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",English,United States,Nominated for 1 Oscar. 11 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,Metacritic,95/100,95,7.6,"196,859",tt0029583,movie,27 Mar 2007,"$184,925,486",N/A,N/A,True
Pinocchio,1940,G,23 Feb 1940,88 min,"Animation, Adventure, Comedy","Norman Ferguson, T. Hee, Wilfred Jackson","Carlo Collodi, Ted Sears, Otto Englander","Dickie Jones, Christian Rub, Mel Blanc","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.",English,United States,Won 2 Oscars. 7 wins total,https://m.media-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_SX300.jpg,Internet Movie Database,7.5/10,99,7.5,"143,460",tt0032910,movie,03 Dec 2002,"$84,254,167",N/A,N/A,True
Pinocchio,1940,G,23 Feb 1940,88 min,"Animation, Adventure, Comedy","Norman Ferguson, T. Hee, Wilfred Jackson","Carlo Collodi, Ted Sears, Otto Englander","Dickie Jones, Christian Rub, Mel Blanc","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.",English,United States,Won 2 Oscars. 7 wins total,https://m.media-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_SX300.jpg,Rotten Tomatoes,100%,99,7.5,"143,460",tt0032910,movie,03 Dec 2002,"$84,254,167",N/A,N/A,True
Pinocchio,1940,G,23 Feb 1940,88 min,"Animation, Adventure, Comedy","Norman Ferguson, T. Hee, Wilfred Jackson","Carlo Collodi, Ted Sears, Otto Englander","Dickie Jones, Christian Rub, Mel Blanc","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.",English,United States,Won 2 Oscars. 7 wins total,https://m.media-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_SX300.jpg,Metacritic,99/100,99,7.5,"143,460",tt0032910,movie,03 Dec 2002,"$84,254,167",N/A,N/A,True
Fantasia,1940,G,19 Sep 1941,125 min,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr.","Joe Grant, Dick Huemer, Lee Blair","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.",English,United States,8 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_SX300.jpg,Internet Movie Database,7.7/10,96,7.7,"95,550",tt0032455,movie,20 Feb 2007,"$76,408,097",N/A,N/A,True
Fantasia,1940,G,19 Sep 1941,125 min,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr.","Joe Grant, Dick Huemer, Lee Blair","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.",English,United States,8 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_SX300.jpg,Rotten Tomatoes,95%,96,7.7,"95,550",tt0032455,movie,20 Feb 2007,"$76,408,097",N/A,N/A,True
Fantasia,1940,G,19 Sep 1941,125 min,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr.","Joe Grant, Dick Huemer, Lee Blair","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.",English,United States,8 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_SX300.jpg,Metacritic,96/100,96,7.7,"95,550",tt0032455,movie,20 Feb 2007,"$76,408,097",N/A,N/A,True
The Reluctant Dragon,1941,Approved,20 Jun 1941,74 min,"Animation, Comedy, Family","Alfred L. Werker, Hamilton Luske, Jack Cutting","Kenneth Grahame, Ted Sears, Al Perkins","Robert Benchley, Frances Gifford, Buddy Pepper",Humorist Robert Benchley learns about the animation process at Walt Disney Studios while trying to find the great man himself to pitch him the idea of making a cartoon about a shy dragon.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjRhZjEwMjctZjgzZS00ODkwLTkxYTYtZTBkZDk2NDg1ZmU1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,Internet Movie Database,6.8/10,N/A,6.8,"3,323",tt0034091,movie,12 May 2009,"$872,000",N/A,N/A,True
The Reluctant Dragon,1941,Approved,20 Jun 1941,74 min,"Animation, Comedy, Family","Alfred L. Werker, Hamilton Luske, Jack Cutting","Kenneth Grahame, Ted Sears, Al Perkins","Robert Benchley, Frances Gifford, Buddy Pepper",Humorist Robert Benchley learns about the animation process at Walt Disney Studios while trying to find the great man himself to pitch him the idea of making a cartoon about a shy dragon.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjRhZjEwMjctZjgzZS00ODkwLTkxYTYtZTBkZDk2NDg1ZmU1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,Rotten Tomatoes,100%,N/A,6.8,"3,323",tt0034091,movie,12 May 2009,"$872,000",N/A,N/A,True
Dumbo,1941,G,31 Oct 1941,64 min,"Animation, Adventure, Drama","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Joe Grant, Dick Huemer, Otto Englander","Sterling Holloway, Edward Brophy, Herman Bing","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",English,United States,Won 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,7.2/10,96,7.2,"130,303",tt0033563,movie,20 Sep 2011,N/A,N/A,N/A,True
Dumbo,1941,G,31 Oct 1941,64 min,"Animation, Adventure, Drama","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Joe Grant, Dick Huemer, Otto Englander","Sterling Holloway, Edward Brophy, Herman Bing","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",English,United States,Won 1 Oscar. 5 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,98%,96,7.2,"130,303",tt0033563,movie,20 Sep 2011,N/A,N/A,N/A,True
